ville,name,description,url,rating,latitude,longitude
Amiens,Amiens LOFT,"Offrant une vue sur la ville, l’hébergement Amiens LOFT vous accueille à Amiens, à respectivement 1 km et 3,2 km de ces lieux d’intérêt : Gare d'Amiens et Zénith d'Amiens. Une connexion Wi-Fi gratuite est mise à votre disposition dans tout l'hébergement et un parking privé est disponible sur place.

Possédant un lecteur DVD, cet appartement comporte une cuisine avec un réfrigérateur, un lave-vaisselle et un four, un salon avec un coin salon et un coin repas, 1 chambre, et 1 salle de bains avec une douche et une baignoire. Des serviettes et du linge de lit sont à votre disposition.

Si vous souhaitez découvrir la région, vous aurez la possibilité de pratiquer la randonnée et le vélo dans les environs. Un service de location de vélos est assuré sur place.

Vous séjournerez à respectivement 700 mètres et 500 mètres de ces lieux d’intérêt : The Floating gardens Park et Tribunal de Grande Instance of Amiens. L'aéroport le plus proche (Aéroport de Paris-Beauvais) est à 65 km.",https://www.booking.com/hotel/fr/amiens-loft.fr.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbWllbnMsIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCse_VxgbAAgHSAiRiYzgwYTYyMi1hMjMzLTQ0MjItOWEwZS03YzQzZmZlNGM1ZjnYAgHgAgE&sid=04d99065d514ada4282bef365ec55d56&dist=0&group_adults=2&group_children=0&hapos=21&hpos=21&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1758820276&srpvid=42cc78d8daca0111&type=total&ucfs=1&,"Avec une note de 8,4",49.895825189742,2.30412349104881
Amiens,4 Ch - 10 pers - Grande Maison - Parking - Jardin - BBQ,"L’hébergement 4 Ch - 10 pers - Grande Maison - Parking - Jardin - BBQ vous accueille à respectivement 2,1 km et 4,6 km de ces lieux d’intérêt : Gare d'Amiens et Zénith d'Amiens. Il comprend une connexion Wi-Fi gratuite et un jardin. Cette maison de vacances est à respectivement 1,4 km et 2,4 km de : The Floating gardens Park et Tribunal de Grande Instance of Amiens.

Cette maison de vacances comporte 4 chambres, 2 salles de bains, du linge de lit, des serviettes, une télévision à écran plat, une cuisine entièrement équipée et une terrasse offrant une vue sur le jardin.

Vous séjournerez à respectivement 5,9 km et 6,3 km de ces lieux d’intérêt : Golf Club d'Amiens et University of Picardie Jules Verne. L'aéroport le plus proche (Aéroport de Paris-Beauvais) est à 67 km.",https://www.booking.com/hotel/fr/4-chambres-grande-maison-toute-equipee.fr.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbWllbnMsIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCse_VxgbAAgHSAiRiYzgwYTYyMi1hMjMzLTQ0MjItOWEwZS03YzQzZmZlNGM1ZjnYAgHgAgE&sid=04d99065d514ada4282bef365ec55d56&dist=0&group_adults=2&group_children=0&hapos=20&hpos=20&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1758820276&srpvid=42cc78d8daca0111&type=total&ucfs=1&,"Avec une note de 8,3",49.9071282,2.3172668
Amiens,Coeur de ville,"Proposant un service de prêt de vélos, une connexion Wi-Fi gratuite et des hébergements avec vue sur la ville, l’établissement Coeur de ville bénéficie d’un emplacement attractif à Amiens, à proximité de ces lieux d’intérêt : Gare d'Amiens, The Floating gardens Park et Tribunal de Grande Instance of Amiens.

Revêtus de parquet, les hébergements disposent d’une télévision à écran plat avec les chaînes du satellite, d’un coin repas et d’une cuisine entièrement équipée avec un réfrigérateur. Leur salle de bains privative comprend une douche et un sèche-cheveux. Un lave-vaisselle, un four et un micro-ondes sont également à disposition, de même qu’une machine à café et une bouilloire.

Un service de location de voitures est assuré sur place.

Vous séjournerez à respectivement 3,8 km et 4,7 km de ces lieux d’intérêt : Zénith d'Amiens et University of Picardie Jules Verne. L'aéroport le plus proche (Aéroport de Paris-Beauvais) est à 65 km.",https://www.booking.com/hotel/fr/le-coeur-de-la-ville-amiens.fr.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbWllbnMsIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCse_VxgbAAgHSAiRiYzgwYTYyMi1hMjMzLTQ0MjItOWEwZS03YzQzZmZlNGM1ZjnYAgHgAgE&sid=04d99065d514ada4282bef365ec55d56&dist=0&group_adults=2&group_children=0&hapos=19&hpos=19&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1758820276&srpvid=42cc78d8daca0111&type=total&ucfs=1&,"Avec une note de 9,4",49.891626145435,2.30168372384
Amiens,Le Cottage des Hortillonnages,"L’hébergement Le Cottage des Hortillonnages se trouve à Amiens, à respectivement 1,5 km et 5,1 km de ces lieux d’intérêt : Gare d'Amiens et Zénith d'Amiens. Vous pourrez pratiquer la pêche dans les environs. Cet hébergement offre une vue sur le lac et comprend un jardin, une terrasse ainsi qu’une connexion Wi-Fi gratuite dans l’ensemble de ses locaux.

Cet appartement avec climatisation se compose de 1 chambre, d'un salon, d'une cuisine entièrement équipée avec un réfrigérateur et une machine à café, ainsi que de 1 salle de bains avec une douche et un sèche-cheveux. Des serviettes et du linge de lit sont disponibles.

Cet établissement dispose d’un barbecue.

Vous séjournerez à respectivement 700 mètres et 1,7 km de ces lieux d’intérêt : The Floating gardens Park et Tribunal de Grande Instance of Amiens. L'aéroport le plus proche (Aéroport de Paris-Beauvais) est à 66 km.",https://www.booking.com/hotel/fr/le-cottage-des-hortillons.fr.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbWllbnMsIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCse_VxgbAAgHSAiRiYzgwYTYyMi1hMjMzLTQ0MjItOWEwZS03YzQzZmZlNGM1ZjnYAgHgAgE&sid=04d99065d514ada4282bef365ec55d56&dist=0&group_adults=2&group_children=0&hapos=18&hpos=18&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1758820276&srpvid=42cc78d8daca0111&type=total&ucfs=1&,"Avec une note de 8,4",49.897552056132,2.316359475394
Amiens,Spa & Détente - Cinéma - Parking - Gare,"L’hébergement Spa & Détente - Cinéma - Parking - Gare vous accueille à Amiens, à respectivement 3,2 km, 1,1 km et 800 mètres de ces lieux d’intérêt : Zénith d'Amiens, The Floating gardens Park et Tribunal de Grande Instance of Amiens. Cet hébergement est installé à 300 mètres de : Gare d'Amiens. Vous pourrez profiter d'un parking privé disponible sur place et d'une connexion Wi-Fi gratuite.

Cet appartement compte 1 chambre, un salon comportant une télévision à écran plat, une cuisine entièrement équipée avec un réfrigérateur et un four, ainsi que 1 salle de bains avec un bain à remous. Des serviettes et du linge de lit sont à votre disposition.

Vous séjournerez à respectivement 3,9 km et 8,7 km de ces lieux d’intérêt : University of Picardie Jules Verne et Golf Club d'Amiens. L'aéroport le plus proche (Aéroport de Paris-Beauvais) est à 65 km.",https://www.booking.com/hotel/fr/spa-detente-cinema-parking-gare.fr.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbWllbnMsIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCse_VxgbAAgHSAiRiYzgwYTYyMi1hMjMzLTQ0MjItOWEwZS03YzQzZmZlNGM1ZjnYAgHgAgE&sid=04d99065d514ada4282bef365ec55d56&dist=0&group_adults=2&group_children=0&hapos=17&hpos=17&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1758820276&srpvid=42cc78d8daca0111&type=total&ucfs=1&,"Avec une note de 8,4",49.8889205,2.3066553
Amiens,ibis Styles Amiens Centre,"Proposant un bar, l’établissement ibis Styles Amiens Centre se trouve à Amiens dans la région Picardie, à respectivement 300 mètres et 3,9 km de ces lieux d’intérêt : Gare d'Amiens et Zénith d'Amiens. Cet hôtel 3 étoiles propose un salon commun ainsi que des hébergements dotés de la climatisation, d’une connexion Wi-Fi gratuite et d’une salle de bains privative. Cet établissement non-fumeurs se situe à 900 mètres de : The Floating gardens Park.

Les hébergements disposent d’une télévision à écran plat avec les chaînes du satellite. Des serviettes et du linge de lit sont fournis.

L’établissement ibis Styles Amiens Centre sert un petit-déjeuner buffet ou continental.

Cet établissement dispose d’une terrasse bien exposée.

Parlant anglais, espagnol, français et portugais, le personnel de la réception se tient à votre disposition pour toute question.

Vous séjournerez à respectivement 500 mètres et 5,2 km de ces lieux d’intérêt : Tribunal de Grande Instance of Amiens et University of Picardie Jules Verne. L'aéroport le plus proche (Aéroport de Paris-Beauvais) est à 66 km.",https://www.booking.com/hotel/fr/ibis-styles-amiens-centre.fr.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbWllbnMsIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCse_VxgbAAgHSAiRiYzgwYTYyMi1hMjMzLTQ0MjItOWEwZS03YzQzZmZlNGM1ZjnYAgHgAgE&sid=04d99065d514ada4282bef365ec55d56&dist=0&group_adults=2&group_children=0&hapos=2&hpos=2&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1758820276&srpvid=42cc78d8daca0111&type=total&ucfs=1&,"Avec une note de 8,5",49.891422,2.304996
Annecy,Appartement rénové proche lac avec parking - FR-1-432-93,"L’hébergement Appartement rénové proche lac avec parking - FR-1-432-93 se situe à Annecy, à respectivement 39 km, 39 km et 42 km de ces lieux d’intérêt : Lac du Bourget, Stade de Genève et Gare de Cornavin. Cet hébergement est installé à 33 km de : Rochexpo. Vous pourrez profiter d’une connexion Wi-Fi gratuite et d’un parking privé disponible sur place.

Cet appartement comporte 1 chambre, une cuisine avec un réfrigérateur et un lave-vaisselle, un lave-linge, ainsi que 1 salle de bains. Une télévision est à disposition.

Vous séjournerez à respectivement 42 km et 42 km de ces lieux d’intérêt : Jet d'eau de Genève et Cathédrale Saint-Pierre de Genève.",https://www.booking.com/hotel/fr/appartement-renove-proche-lac-avec-parking-fr-1-432-93.fr.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbm5lY3ksIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC7fbVxgbAAgHSAiQxNzZjZDdjNC1hM2NiLTQ3NDQtYjFjZi03NzQwOWM5ZWQzYjPYAgHgAgE&sid=5e574200e99f8fa61c646aca47da0de6&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1758821231&srpvid=2c457ab6476304ff&type=total&ucfs=1&,,45.912174,6.147625
Annecy,Aparthotel Adagio Annecy Centre,"Doté dune salle de sport, l'Aparthotel Adagio Annecy Centre propose des studios et des appartements munis d'une connexion Wi-Fi gratuite, dans le centre d'Annecy. L’établissement est situé à 1 km du lac d'Annecy, à 3 minutes à pied de la gare et bénéficie d'une réception ouverte 24h/24.

Ses appartements climatisés comprennent tous une télévision par satellite. Tous les hébergements disposent d'un coin salon et d'une salle de bains privative avec sèche-cheveux. Les appartements possèdent également une cuisine équipée d'un micro-ondes, d'un réfrigérateur et d'une bouilloire.

De plus, un petit-déjeuner buffet complet vous sera servi tous les matins moyennant des frais supplémentaires.

Par ailleurs, cet établissement comporte un parking privé sur place et se trouve à 500 mètres du château et de la vieille ville. Enfin, l'Auditorium Seynod vous attend à 5 km.",https://www.booking.com/hotel/fr/adagio-city-aparthotel-annecy-centre.fr.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbm5lY3ksIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC7fbVxgbAAgHSAiQxNzZjZDdjNC1hM2NiLTQ3NDQtYjFjZi03NzQwOWM5ZWQzYjPYAgHgAgE&sid=5e574200e99f8fa61c646aca47da0de6&dist=0&group_adults=2&group_children=0&hapos=16&hpos=16&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1758821231&srpvid=2c457ab6476304ff&type=total&ucfs=1&,"Avec une note de 8,4",45.903201977941485,6.122673153877258
Annecy,Apparthotel Privilodges Le Royal,"Le Privilodges Le Royal - Apparthotel vous accueille à 200 mètres du lac d'Annecy et à 350 mètres de la prison du Palais de l'Isle, au cœur de la vieille ville. Il propose des hébergements indépendants avec connexion Wi-Fi gratuite.

Les studios et les appartements climatisés du Privilodges Le Royal présentent une décoration neutre, Les hébergements comprennent une télévision par satellite à écran plat et un coin salon. Les serviettes de toilette et le linge de lit sont inclus.

La kitchenette entièrement équipée comporte un réfrigérateur/congélateur, des plaques de cuisson et un micro-ondes. Un aspirateur et du matériel de repassage sont disponibles sur demande.

 Moyennant des frais supplémentaires, le petit-déjeuner peut être pris dans votre appartement et servi sous forme de buffet. Lors de votre séjour au Privilodges Le Royal - Apparthotel, vous aurez également accès à une salle de sport et à une bagagerie.

Vous séjournerez à 650 mètres de la gare TGV d'Annecy et à 600 mètres du château d’Annecy, accessible en traversant la vieille ville. Un nombre limité de places de parking privées est disponible moyennant des frais supplémentaires et sur réservation. Un parking public payant est disponible à proximité.",https://www.booking.com/hotel/fr/le-royal.fr.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbm5lY3ksIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC7fbVxgbAAgHSAiQxNzZjZDdjNC1hM2NiLTQ3NDQtYjFjZi03NzQwOWM5ZWQzYjPYAgHgAgE&sid=5e574200e99f8fa61c646aca47da0de6&dist=0&group_adults=2&group_children=0&hapos=15&hpos=15&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1758821231&srpvid=2c457ab6476304ff&type=total&ucfs=1&,"Avec une note de 8,6",45.90010167486018,6.124424636363983
Annecy,Novotel Annecy Centre,"Le Novotel Annecy Centre est situé dans le centre d'Annecy, à 5 minutes à pied de la vieille ville, du lac et du château d'Annecy. Vous pourrez profiter d'une réception ouverte 24h/24 et d'une connexion Wi-Fi gratuite.

Toutes les chambres sont insonorisées et munies de la climatisation. Les hébergements comprennent une télévision par satellite à écran plat avec les chaînes beIN Sports et Canal +. Les logements comportent un minibar et un plateau/bouilloire. Les hébergements disposent d'un coin salon et les salles de bains privatives sont équipées d'un sèche-cheveux et d'articles de toilette gratuits.

Le Novotel Annecy Centre propose un petit-déjeuner buffet. The Craic, le restaurant sur place, sert une cuisine variée, dont des plats européens et français. Le bar de l’hôtel sert des boissons et des collations légères.

Vous séjournerez à seulement 50 mètres de la gare TGV d'Annecy et à 1 km du lac d'Annecy. Vous bénéficierez d'un garage privé sur place moyennant des frais supplémentaires.",https://www.booking.com/hotel/fr/annecy-centre-atria.fr.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbm5lY3ksIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC7fbVxgbAAgHSAiQxNzZjZDdjNC1hM2NiLTQ3NDQtYjFjZi03NzQwOWM5ZWQzYjPYAgHgAgE&sid=5e574200e99f8fa61c646aca47da0de6&dist=0&group_adults=2&group_children=0&hapos=14&hpos=14&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1758821231&srpvid=2c457ab6476304ff&type=total&ucfs=1&,"Avec une note de 7,8",45.9030377278167,6.122657060623169
Annecy,Hôtel Le Pré Carré,"L'Hôtel Le Pré Carré est situé au cœur d'Annecy, à seulement 250 mètres du lac du même nom.

Les chambres de l’établissement Le Pré Carré sont insonorisées et équipées d'une télévision à écran plat et d'une connexion Wi-Fi gratuite. Tous les hébergements sont desservis par un ascenseur.

L'établissement propose un petit-déjeuner buffet qui peut être servi en chambre. Vous pourrez profiter également d’un centre d'affaires, d’une réception ouverte 24h/24 et d’un parking sur place.",https://www.booking.com/hotel/fr/leprecarre.fr.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbm5lY3ksIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC7fbVxgbAAgHSAiQxNzZjZDdjNC1hM2NiLTQ3NDQtYjFjZi03NzQwOWM5ZWQzYjPYAgHgAgE&sid=5e574200e99f8fa61c646aca47da0de6&dist=0&group_adults=2&group_children=0&hapos=13&hpos=13&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1758821231&srpvid=2c457ab6476304ff&type=total&ucfs=1&,"Avec une note de 8,8",45.90249644555698,6.126119792461395
Annecy,Campanile Annecy Centre - Gare,"Situé à Annecy, à 300 mètres de la gare ainsi qu'à 5 minutes de marche de la vieille ville et du lac, le Campanile Annecy Centre - Gare accepte les animaux domestiques. Une connexion Wi-Fi est disponible gratuitement dans tout l'établissement.

Les chambres climatisées comprennent une télévision à écran plat, un bureau ainsi qu'une salle de bains privative équipée d'une baignoire ou d'une douche.

Le Campanile Annecy Centre - Gare propose également une réception ouverte 24h/24 et un petit-déjeuner servi dans la salle prévue à cet effet ou sur la terrasse.

Le palais de l'île se trouve à 500 mètres de l'établissement, tandis que le château d'Annecy est accessible à 600 mètres. Enfin, l'aéroport Lyon-Saint-Exupéry de la ville vous attend à 120 km.",https://www.booking.com/hotel/fr/campanile-annecy-centre-gare.fr.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbm5lY3ksIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC7fbVxgbAAgHSAiQxNzZjZDdjNC1hM2NiLTQ3NDQtYjFjZi03NzQwOWM5ZWQzYjPYAgHgAgE&sid=5e574200e99f8fa61c646aca47da0de6&dist=0&group_adults=2&group_children=0&hapos=12&hpos=12&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1758821231&srpvid=2c457ab6476304ff&type=total&ucfs=1&,"Avec une note de 7,8",45.90110729677437,6.122661500000049
Annecy,Hôtel du Palais de l'Isle,"L’hôtel du Palais de l’Isle est situé au cœur d’Annecy, à quelques pas du château. Il propose des chambres décorées de manière unique donnant sur les canaux, le château médiéval ou la ville.

Toutes les chambres climatisées sont aménagées dans un bâtiment datant du XVIIIe siècle. Elles disposent d’une télévision par satellite, d’une connexion Wi-Fi et d’une salle de bains privative.

L’établissement sert un petit-déjeuner buffet quotidien. De plus, vous pourrez vous détendre autour d’un verre au bar. Vous pourrez également acheter des pots de collations.

L’hôtel du Palais de l’Isle se trouve à quelques minutes à pied du lac d’Annecy et de la cathédrale. Enfin, vous bénéficierez de réductions dans les 3 parkings publics accessibles à proximité.",https://www.booking.com/hotel/fr/du-palais-de-l-isle-annecy.fr.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbm5lY3ksIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC7fbVxgbAAgHSAiQxNzZjZDdjNC1hM2NiLTQ3NDQtYjFjZi03NzQwOWM5ZWQzYjPYAgHgAgE&sid=5e574200e99f8fa61c646aca47da0de6&dist=0&group_adults=2&group_children=0&hapos=11&hpos=11&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1758821231&srpvid=2c457ab6476304ff&type=total&ucfs=1&,"Avec une note de 8,0",45.89819586381138,6.127482354640961
Annecy,Hôtel des Alpes,"L'Hôtel des Alpes propose un hébergement 2 étoiles à 10 minutes à pied du lac d'Annecy et à 100 mètres de la gare. La vieille ville, les boutiques et les restaurants sont accessibles à pied.

Tous les logements de l’hôtel sont équipés d’une télévision par satellite à écran plat et d’un bureau. Les salles de bains privatives sont pourvues d’un sèche-cheveux et d’articles de toilette gratuits. L'hôtel ne possède pas d'ascenseur, mais le personnel se fera un plaisir de vous aider à porter vos bagages si besoin.

L’Hôtel des Alpes sert un petit-déjeuner continental tous les matins. Vous pourrez profiter d’un bar sur place.

L’aéroport le plus proche, celui de Chambéry-Savoie, est situé à 48 km de l’établissement. Un parking public se trouve à proximité. Il est gratuit de 19h00 à 8h00 et payant le reste de la journée.

L'hôtel dispose d'un ascenseur. Il descend jusqu’au 1er étage, où se trouve la réception, et permet d’accéder aux 2e et 3e étages.
Vous devrez monter quelques marches pour rejoindre les 1er et 4e étages. N'hésitez pas à demander de l'aide à l'arrivée et au départ.",https://www.booking.com/hotel/fr/hotel-des-alpes.fr.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbm5lY3ksIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC7fbVxgbAAgHSAiQxNzZjZDdjNC1hM2NiLTQ3NDQtYjFjZi03NzQwOWM5ZWQzYjPYAgHgAgE&sid=5e574200e99f8fa61c646aca47da0de6&dist=0&group_adults=2&group_children=0&hapos=10&hpos=10&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1758821231&srpvid=2c457ab6476304ff&type=total&ucfs=1&,"Avec une note de 8,3",45.90163038296463,6.122925281524658
Annecy,Moxy Annecy,"L’établissement Moxy Annecy est idéalement situé à Annecy. Il propose une connexion Wi-Fi gratuite, une salle de sport, une terrasse des hébergements dotés de la climatisation. Cet hôtel 3 étoiles propose un service d'étage et une réception ouverte 24h/24. Un parking privé est disponible sur place.

Tous les hébergements comprennent un bureau et une télévision à écran plat. Les hébergements sont dotés d’une salle de bains privative avec une douche et un sèche-cheveux. Certains proposent également un balcon.

Un petit-déjeuner buffet est servi sur place. Sur place, le restaurant sert des plats français.

L’établissement Moxy Annecy est doté d'un centre d’affaires.

Vous séjournerez à respectivement 35 km et 36 km de ces lieux d’intérêt : Rochexpo et Lac du Bourget. L'aéroport le plus proche (Aéroport de Chambéry - Savoie) est à 41 km.",https://www.booking.com/hotel/fr/moxy-annecy.fr.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbm5lY3ksIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC7fbVxgbAAgHSAiQxNzZjZDdjNC1hM2NiLTQ3NDQtYjFjZi03NzQwOWM5ZWQzYjPYAgHgAgE&sid=5e574200e99f8fa61c646aca47da0de6&dist=0&group_adults=2&group_children=0&hapos=9&hpos=9&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1758821231&srpvid=2c457ab6476304ff&type=total&ucfs=1&,"Avec une note de 8,4",45.90025357689497,6.115946039173132
Annecy,Best Western Plus Hotel Carlton Annecy,"Le Best Western Carlton Annecy est installé dans le centre d'Annecy, aux portes de la ville médiévale. Le lac d'Annecy se trouve à 10 minutes à pied.

Toutes les chambres sont insonorisées et climatisées. Elles sont munies d'une télévision à écran plat, d'un bureau et d'une machine à café. Chacune bénéficie d'une salle de bains privative, tandis que plusieurs offrent une vue sur la montagne.

Vous aurez l'opportunité de vous détendre avec un verre en soirée au bar sur place. Vous dégusterez également un petit-déjeuner buffet dans le confort de votre chambre ou dans la salle à manger.

De plus, vous disposerez d'un garage privé sur réservation préalable et moyennant des frais supplémentaires. Cet hôtel vous place à 200 mètres de la gare, d'un arrêt de bus et d'une station de taxis.",https://www.booking.com/hotel/fr/bestwesterncarlton.fr.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbm5lY3ksIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC7fbVxgbAAgHSAiQxNzZjZDdjNC1hM2NiLTQ3NDQtYjFjZi03NzQwOWM5ZWQzYjPYAgHgAgE&sid=5e574200e99f8fa61c646aca47da0de6&dist=0&group_adults=2&group_children=0&hapos=8&hpos=8&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1758821231&srpvid=2c457ab6476304ff&type=total&ucfs=1&,"Avec une note de 8,6",45.90034806289442,6.1223942041397095
Annecy,Impérial Palace,"Au cœur des Alpes françaises, l’Impérial Palace est un hôtel 4 étoiles qui se situe au bord du lac d’Annecy, à 1,6 kilomètre du centre d’Annecy. Des hébergements climatisés, un spa et un casino sont proposés. Une connexion Wi-Fi est disponible gratuitement.

Les chambres de L’Imperial Palace comportent un minibar ainsi qu’une télévision par satellite à écran plat. La plupart d’entre elles disposent également d’un balcon offrant une vue imprenable sur le lac et les montagnes environnantes ou sur le parc. Un plateau de courtoisie avec du thé est à votre disposition dans chaque chambre.

Les repas sont servis sur une terrasse ombragée surplombant le lac. L’Impérial Palace possède aussi un restaurant informel, La Brasserie, un bar et un salon où vous pourrez savourer des pâtisseries faites maison, des collations et un petit-déjeuner buffet complet.

Un spa de 600 m² est à votre disposition sur place. Vous y trouverez une piscine, une douche sensorielle, un sauna, un hammam, une fontaine de glace, une baignoire d’hydromassage et des salles de soins privées. 

Un parking est disponible gratuitement sur place. Cet établissement est équipé de bornes de recharge pour les voitures électriques. L’hôtel se situe à 40 km de l’aéroport international de Genève et à 1,5 km de la gare d’Annecy. Le château d’Annecy se trouve à 2 km.",https://www.booking.com/hotel/fr/imperial-palace.fr.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbm5lY3ksIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC7fbVxgbAAgHSAiQxNzZjZDdjNC1hM2NiLTQ3NDQtYjFjZi03NzQwOWM5ZWQzYjPYAgHgAgE&sid=5e574200e99f8fa61c646aca47da0de6&dist=0&group_adults=2&group_children=0&hapos=7&hpos=7&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1758821231&srpvid=2c457ab6476304ff&type=total&ucfs=1&,"Avec une note de 8,8",45.90374698623782,6.144694089889526
Annecy,Le Splendid Hotel Lac D'Annecy - Handwritten Collection,"Donnant sur le lac d’Annecy, Le Splendid Hotel se situe dans le centre de la vieille ville d’Annecy, à quelques pas des rues commerçantes. Cet établissement se trouve à proximité des cinémas, du théâtre et des meilleurs restaurants de la ville.

Les chambres sont équipées d’une télévision par satellite à écran plat, d’un minibar, ainsi que d’une salle de bains privative pourvue d’une baignoire ou d’une douche, d’articles de toilette gratuits et d’un sèche-cheveux.

Bordant le canal de Vassé, l’hôtel se trouve en face de la pelouse du Champ de Mars, à 200 mètres de la plage et de l’embarcadère des croisières sur le lac. Vous pourrez profiter d’une salle de sport.",https://www.booking.com/hotel/fr/splendid-hotel-annecy.fr.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbm5lY3ksIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC7fbVxgbAAgHSAiQxNzZjZDdjNC1hM2NiLTQ3NDQtYjFjZi03NzQwOWM5ZWQzYjPYAgHgAgE&sid=5e574200e99f8fa61c646aca47da0de6&dist=0&group_adults=2&group_children=0&hapos=6&hpos=6&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1758821231&srpvid=2c457ab6476304ff&type=total&ucfs=1&,"Avec une note de 8,6",45.900678445133416,6.127447485923767
